system,target,forecast_origin,quarter,component,contribution
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,commodity_growth,-0.027989870978272876
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,unemployment_rate,0.5358332900726968
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,trimmed_mean_cpi_yoy,-0.6161628365929394
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,inflation_expectations_business,-0.037435118029306415
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q1,cash_rate,0.038764624421539357
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,baseline,2.814035725233602
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,commodity_growth,-0.11230936602753534
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,unemployment_rate,0.6395712222508035
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,trimmed_mean_cpi_yoy,-0.6100084272350642
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,inflation_expectations_business,0.028822644317831568
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q2,cash_rate,0.03988820146035684
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,baseline,2.820460510416339
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,commodity_growth,-0.19470970908658772
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,unemployment_rate,0.7082757796840128
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,trimmed_mean_cpi_yoy,-0.6099670835381918
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,inflation_expectations_business,0.1314686768703436
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q3,cash_rate,0.04447182565408004
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,baseline,2.8263318460201843
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,commodity_growth,-0.26129797691908546
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,unemployment_rate,0.7509574209177404
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,trimmed_mean_cpi_yoy,0.022393739933103386
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,inflation_expectations_business,0.2407173246611731
System B,trimmed_mean_cpi_yoy,2025Q4,2007Q4,cash_rate,0.020897645386880742
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,baseline,2.8317096276059903
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,commodity_growth,-0.26329772149322694
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,unemployment_rate,0.8583799199262142
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,trimmed_mean_cpi_yoy,0.44258616604975
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,inflation_expectations_business,0.3501781644956667
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q1,cash_rate,-0.01955615658439563
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,baseline,2.836646747440499
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,commodity_growth,-0.16305834677458958
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,unemployment_rate,0.8280354469096178
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,trimmed_mean_cpi_yoy,0.567978731416464
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,inflation_expectations_business,0.40037622588791705
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q2,cash_rate,-0.069978804879908
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,baseline,2.8411897688177126
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,commodity_growth,0.03434090543251035
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,unemployment_rate,0.8097234193878409
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,trimmed_mean_cpi_yoy,0.7239360422085714
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,inflation_expectations_business,0.5240926576897365
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q3,cash_rate,-0.13328279353637243
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,baseline,2.8453795794703574
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,commodity_growth,0.26551004496315805
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,unemployment_rate,0.7162024862339675
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,trimmed_mean_cpi_yoy,0.13495632474012012
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,inflation_expectations_business,0.5223683819535988
System B,trimmed_mean_cpi_yoy,2025Q4,2008Q4,cash_rate,-0.18441681736120275
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,baseline,2.8492520134087282
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,commodity_growth,0.4011790769942772
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,unemployment_rate,0.5118167516019615
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,trimmed_mean_cpi_yoy,0.10060875531115576
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,inflation_expectations_business,0.3678192639849566
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q1,cash_rate,-0.1306758613010802
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,baseline,2.8528384338590085
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,commodity_growth,0.3715026125819832
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,unemployment_rate,0.3815351052441417
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,trimmed_mean_cpi_yoy,0.1057764550705867
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,inflation_expectations_business,0.04058690228030239
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q2,cash_rate,-0.15223950903602185
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,baseline,2.8561662726973003
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,commodity_growth,0.3304738784770008
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,unemployment_rate,0.23505765392758024
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,trimmed_mean_cpi_yoy,0.13449400142594806
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,inflation_expectations_business,-0.18837827700868934
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q3,cash_rate,-0.2678135295191379
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,baseline,2.859259523958837
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,commodity_growth,0.3073965422265074
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,unemployment_rate,0.1375968185777575
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,trimmed_mean_cpi_yoy,0.5902531685916127
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,inflation_expectations_business,-0.29329949756324203
System B,trimmed_mean_cpi_yoy,2025Q4,2009Q4,cash_rate,-0.4012065557914693
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,baseline,2.8621391907267317
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,commodity_growth,0.25297661925557013
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,unemployment_rate,0.09222847710542016
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,trimmed_mean_cpi_yoy,0.7797778275829922
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,inflation_expectations_business,-0.36531478418839486
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q1,cash_rate,-0.5218073304823155
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,baseline,2.8648236860333585
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,commodity_growth,0.3108012018086762
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,unemployment_rate,0.034533084267919026
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,trimmed_mean_cpi_yoy,0.6393648021301359
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,inflation_expectations_business,-0.4757949259150506
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q2,cash_rate,-0.5737278483250354
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,baseline,2.867329189403211
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,commodity_growth,0.37349829541733365
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,unemployment_rate,0.02064385069956906
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,trimmed_mean_cpi_yoy,0.4583638253851586
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,inflation_expectations_business,-0.5235945329532407
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q3,cash_rate,-0.5962406279520298
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,baseline,2.8696699613810126
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,commodity_growth,0.2811444629625078
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,unemployment_rate,0.022414942238031064
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,trimmed_mean_cpi_yoy,0.17356123900751366
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,inflation_expectations_business,-0.6228653840622466
System B,trimmed_mean_cpi_yoy,2025Q4,2010Q4,cash_rate,-0.5239252215268179
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,baseline,2.871858618872363
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,commodity_growth,0.2471404035904832
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,unemployment_rate,0.009329720078424251
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,trimmed_mean_cpi_yoy,0.16701927402977723
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,inflation_expectations_business,-0.674637780930517
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q1,cash_rate,-0.4207102356405296
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,baseline,2.8739063744185467
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,commodity_growth,0.2847509770297746
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,unemployment_rate,0.007341715017546182
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,trimmed_mean_cpi_yoy,0.5142443690673513
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,inflation_expectations_business,-0.6957364331661299
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q2,cash_rate,-0.2845070023670882
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,baseline,2.875823242670257
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,commodity_growth,0.24634570593007069
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,unemployment_rate,-0.06765935237393526
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,trimmed_mean_cpi_yoy,0.2007053220266774
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,inflation_expectations_business,-0.6239490561319874
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q3,cash_rate,-0.13126586212108288
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,baseline,2.87761821734947
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,commodity_growth,0.15251482190891
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,unemployment_rate,-0.06429016362732325
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,trimmed_mean_cpi_yoy,0.3127343790346577
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,inflation_expectations_business,-0.5550356835921579
System B,trimmed_mean_cpi_yoy,2025Q4,2011Q4,cash_rate,-0.02354157107355693
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,baseline,2.8792994219226467
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,commodity_growth,0.030726825396675934
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,unemployment_rate,-0.061597015787138186
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,trimmed_mean_cpi_yoy,-0.10369331300839651
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,inflation_expectations_business,-0.5086899256314739
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q1,cash_rate,0.06395400710768541
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,baseline,2.880874237075428
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,commodity_growth,-0.03750875321690543
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,unemployment_rate,-0.04463717157090951
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,trimmed_mean_cpi_yoy,-0.45642876606903543
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,inflation_expectations_business,-0.45035834394213137
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q2,cash_rate,0.10805879772355406
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,baseline,2.882349407898855
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,commodity_growth,-0.10823332463659013
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,unemployment_rate,-0.04618330811838505
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,trimmed_mean_cpi_yoy,-0.30729561709542974
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,inflation_expectations_business,-0.24001412738125133
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q3,cash_rate,0.1193769693328006
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,baseline,2.88373113348597
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,commodity_growth,-0.2213125983191183
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,unemployment_rate,0.0108970672239976
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,trimmed_mean_cpi_yoy,-0.4831288043785295
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,inflation_expectations_business,-0.07674009952118085
System B,trimmed_mean_cpi_yoy,2025Q4,2012Q4,cash_rate,0.08655330150886165
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,baseline,2.8850251414085912
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,commodity_growth,-0.20238544023744934
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,unemployment_rate,0.017358116816092162
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,trimmed_mean_cpi_yoy,-0.3894012772156711
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,inflation_expectations_business,-0.017780702060726968
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q1,cash_rate,0.007184161289164855
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,baseline,2.886236749307418
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,commodity_growth,-0.1310992049237348
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,unemployment_rate,0.009301818753093924
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,trimmed_mean_cpi_yoy,-0.18261035394777195
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,inflation_expectations_business,-0.08270374753727587
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q2,cash_rate,-0.09912526165172757
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,baseline,2.8873709155924274
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,commodity_growth,-0.09429490643559324
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,unemployment_rate,-0.054368666365417054
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,trimmed_mean_cpi_yoy,-0.05880876271153585
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,inflation_expectations_business,-0.09537058225191396
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q3,cash_rate,-0.18452799782796603
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,baseline,2.8884322810209007
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,commodity_growth,-0.038226144223419696
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,unemployment_rate,-0.12052177809371746
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,trimmed_mean_cpi_yoy,0.29653174763498985
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,inflation_expectations_business,-0.08694634122498854
System B,trimmed_mean_cpi_yoy,2025Q4,2013Q4,cash_rate,-0.23926976511376366
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,baseline,2.8894252027016867
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,commodity_growth,0.0004917983335503564
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,unemployment_rate,-0.22508750280920428
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,trimmed_mean_cpi_yoy,0.3870857517857333
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,inflation_expectations_business,-0.07720615640569864
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q1,cash_rate,-0.2747090936060672
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,baseline,2.8903537818696026
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,commodity_growth,-0.03906440328089271
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,unemployment_rate,-0.3050307095407667
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,trimmed_mean_cpi_yoy,0.6423689999488466
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,inflation_expectations_business,-0.10143282564884136
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q2,cash_rate,-0.2871948433479487
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,baseline,2.8912218865850923
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,commodity_growth,-0.14387423073338532
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,unemployment_rate,-0.4630029182693564
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,trimmed_mean_cpi_yoy,0.46565478097470653
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,inflation_expectations_business,-0.09177011700420477
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q3,cash_rate,-0.2582294015528521
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,baseline,2.8920331703424402
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,commodity_growth,-0.1842288296432709
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,unemployment_rate,-0.5570598410541078
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,trimmed_mean_cpi_yoy,0.3625429460625275
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,inflation_expectations_business,-0.09296987642417724
System B,trimmed_mean_cpi_yoy,2025Q4,2014Q4,cash_rate,-0.2203175692834126
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,baseline,2.892791087415361
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,commodity_growth,-0.1952802289333217
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,unemployment_rate,-0.6483334025138406
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,trimmed_mean_cpi_yoy,0.5069227127968662
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,inflation_expectations_business,-0.0775389952510143
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q1,cash_rate,-0.17856117351405168
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,baseline,2.893498905631394
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,commodity_growth,-0.2660745037060133
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,unemployment_rate,-0.6581669432653897
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,trimmed_mean_cpi_yoy,0.3790585326001878
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,inflation_expectations_business,-0.03688188352617083
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q2,cash_rate,-0.1114341077340089
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,baseline,2.89415971714571
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,commodity_growth,-0.3160212665462887
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,unemployment_rate,-0.725224258040803
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,trimmed_mean_cpi_yoy,0.25577312596612445
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,inflation_expectations_business,0.03242076929550243
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q3,cash_rate,-0.04110808782024665
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,baseline,2.894776447679703
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,commodity_growth,-0.3255615445089938
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,unemployment_rate,-0.592413070145421
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,trimmed_mean_cpi_yoy,0.09930852947545504
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,inflation_expectations_business,0.04145299255912581
System B,trimmed_mean_cpi_yoy,2025Q4,2015Q4,cash_rate,-0.017563355059870663
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,baseline,2.8953518645990544
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,commodity_growth,-0.3773821696871799
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,unemployment_rate,-0.528480240252171
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,trimmed_mean_cpi_yoy,-0.23603928550313766
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,inflation_expectations_business,-0.04457494601796919
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q1,cash_rate,-0.008875223138597864
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,baseline,2.8958885841286257
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,commodity_growth,-0.37469529877027236
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,unemployment_rate,-0.4052325346383912
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,trimmed_mean_cpi_yoy,-0.3507827339191315
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,inflation_expectations_business,-0.15748053436411605
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q2,cash_rate,-0.00769748243671522
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,baseline,2.8963890779362584
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,commodity_growth,-0.32014704343689937
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,unemployment_rate,-0.2952198552216313
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,trimmed_mean_cpi_yoy,-0.43348012139412523
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,inflation_expectations_business,-0.2609911358199374
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q3,cash_rate,0.013449077936335478
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,baseline,2.8968556792630706
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,commodity_growth,-0.16085967485567812
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,unemployment_rate,-0.2459180783864506
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,trimmed_mean_cpi_yoy,-0.6615988350301035
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,inflation_expectations_business,-0.37464167090271444
System B,trimmed_mean_cpi_yoy,2025Q4,2016Q4,cash_rate,0.04616257991187809
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,baseline,2.8972905887329308
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,commodity_growth,0.034243581271309526
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,unemployment_rate,-0.2328762993919055
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,trimmed_mean_cpi_yoy,-0.5618436276902175
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,inflation_expectations_business,-0.4885355911047882
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q1,cash_rate,0.05172134818267306
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,baseline,2.8976958799371992
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,commodity_growth,0.03578910750784412
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,unemployment_rate,-0.1907746715853918
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,trimmed_mean_cpi_yoy,-0.5147547156136536
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,inflation_expectations_business,-0.5925971988605507
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q2,cash_rate,0.06464159861455597
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,baseline,2.898073504861486
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,commodity_growth,-0.049673032725484345
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,unemployment_rate,-0.23023241697470873
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,trimmed_mean_cpi_yoy,-0.48692822518775586
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,inflation_expectations_business,-0.547744467854804
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q3,cash_rate,0.1165046378812716
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,baseline,2.898425299198034
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,commodity_growth,-0.07509367780236724
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,unemployment_rate,-0.22626365972113766
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,trimmed_mean_cpi_yoy,-0.5890935490826968
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,inflation_expectations_business,-0.49595167151247016
System B,trimmed_mean_cpi_yoy,2025Q4,2017Q4,cash_rate,0.1879772589206421
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,baseline,2.8987529875694222
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,commodity_growth,-0.04899693256097623
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,unemployment_rate,-0.27225072928648775
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,trimmed_mean_cpi_yoy,-0.6794302403739911
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,inflation_expectations_business,-0.45352376972997854
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q1,cash_rate,0.25544868438201496
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,baseline,2.8990581886757685
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,commodity_growth,-0.05002202268927082
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,unemployment_rate,-0.2719423818319872
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,trimmed_mean_cpi_yoy,-0.8978889013812101
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,inflation_expectations_business,-0.3884456428661914
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q2,cash_rate,0.30924076009289464
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,baseline,2.8993424203677467
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,commodity_growth,-0.07597995733052938
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,unemployment_rate,-0.258359461235662
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,trimmed_mean_cpi_yoy,-1.0068256151380859
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,inflation_expectations_business,-0.2044830587895776
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q3,cash_rate,0.34630567212611335
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,baseline,2.8996071046408094
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,commodity_growth,-0.06761292583896436
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,unemployment_rate,-0.2042115660111219
System B,trimmed_mean_cpi_yoy,2025Q4,2018Q4,trimmed_mean_cpi_yoy,-1.0910936183977602
